TIPO;SIMILARITA;PRODOTTO_A;OCCORRENZE_A;PRODOTTO_B;OCCORRENZE_B;MANTIENI;ELIMINA;NOTE;PROPOSTA;RAGIONAMENTO;CONFIDENZA
ERRORE_BATTITURA;94%;TONNO ZERO NOSTRO;1;TONNO ZERO NOSTROMO;1;TONNO ZERO NOSTROMO;;DA RIVEDERE MANUALMENTE;TONNO ZERO NOSTROMO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;TORRINCINI VERGANI;1;TORRONCINI VERGANI;1;TORRONCINI VERGANI;;DA RIVEDERE MANUALMENTE;TORRONCINI VERGANI;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;DETERGENTE INTIMO NEUTROMED;1;DETIGENTE INTIMO NEUTROMED;1;DETERGENTE INTIMO NEUTROMED;;DA RIVEDERE MANUALMENTE;DETERGENTE INTIMO NEUTROMED;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;GRAN COPPA FAMIGLIA TOMITTO;1;GRAN COPPA FAMIGLIA TRITTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TONITTO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;GRAN COPPA FAMIGLIA TONITTO;1;GRAN COPPA FAMIGLIA TRITTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TONITTO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;GRAN SALSA DI NOCI IL PESTO DI PRÀ BRUZZONE & FERRARI;1;GRAN SALSA DI NOCI IL PORTO DI PRÀ BRUZZONE & FERZARI;1;GRAN SALSA DI NOCI IL PESTO DI PRA' BRUZZONE & FERRARI;;DA RIVEDERE MANUALMENTE;GRAN SALSA DI NOCI IL PESTO DI PRA' BRUZZONE & FERRARI;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;LATTE UHT ACCADI GRANAROLO;1;LATTE UNIT ACCADI GRANAROLO;1;LATTE UHT ACCADI GRANAROLO;;DA RIVEDERE MANUALMENTE;LATTE UHT ACCADI GRANAROLO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;MINI COPPA FAMIGLIA TOMITTO;1;MINI COPPA FAMIGLIA TONITO;1;MINI COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;MINI COPPA FAMIGLIA TONITTO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;SUGO ALLE VONGOLE APERTAIS;1;SUGO ALLE VONGOLE APPETTAIS;1;SUGO ALLE VONGOLE APPETAIS;;DA RIVEDERE MANUALMENTE;SUGO ALLE VONGOLE APPETAIS;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;TARTINE SALMONE E GAMBERETTI;1;TARTINE SALMONE E GAMBERI;1;TARTINE SALMONE E GAMBERETTI;;DA RIVEDERE MANUALMENTE;TARTINE SALMONE E GAMBERETTI;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BEVANDA RIDUZIONE COLESTEROLO ALPLI;1;BEVANDA RIDUZIONE COLESTEROLO ALPRO;1;BEVANDA RIDUZIONE COLESTEROLO ALPLI;;DA RIVEDERE MANUALMENTE;BEVANDA RIDUZIONE COLESTEROLO ALPLI;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;SGRASSATORE UNIVERSALE CHANTE CLAIR;1;SGRAZZATORE UNIVERSALE CHANTE CLAIR;1;SGRASSATORE UNIVERSALE CHANTE CLAIR;;DA RIVEDERE MANUALMENTE;SGRASSATORE UNIVERSALE CHANTE CLAIR;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;ANTIPASTO DEL RE;1;L'ANTIPASTO DEL RE;1;ANTIPASTO DEL RE;;DA RIVEDERE MANUALMENTE;ANTIPASTO DEL RE;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;ASCIUGATTO BRAVO;1;ASCIUGATUTTO BRAVO;1;ASCIUGATUTTO BRAVO;;DA RIVEDERE MANUALMENTE;ASCIUGATUTTO BRAVO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BEVANDA DI FRUTTA;1;BEVANDE DI FRUTTA;1;BEVANDE DI FRUTTA;;DA RIVEDERE MANUALMENTE;BEVANDE DI FRUTTA;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BIRRA DAMM LEHMON;1;BIRRA DAMN LEHMON;1;BIRRA DAMN LEHMON;;DA RIVEDERE MANUALMENTE;BIRRA DAMN LEHMON;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BISCOTTI 6 CEREALI NIPOL;1;BISCOTTINI 6 CEREALI NIPIOL;1;BISCOTTI 6 CEREALI NIPOL;;DA RIVEDERE MANUALMENTE;BISCOTTI 6 CEREALI NIPOL;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BRACIOLA DI SUINO;1;BRACIOLE DI SUINO;1;BRACIOLE DI SUINO;;DA RIVEDERE MANUALMENTE;BRACIOLE DI SUINO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;CAFFÈ INTERMEZZO SAFREDDO;1;CAFFÈ INTERMEZZO SEGAFREDO;1;CAFFE' INTERMEZZO SEGAFREDO;;DA RIVEDERE MANUALMENTE;CAFFE' INTERMEZZO SEGAFREDO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;CONDIMENTO CONDISANO DANTE;1;CONDIMENTO CONSANTO DANTE;1;CONDIMENTO CONDISANO DANTE;;DA RIVEDERE MANUALMENTE;CONDIMENTO CONDISANO DANTE;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;COSCETTE DI POLLO;1;COSCOTTE DI POLLO;1;COSCIOTTI DI POLLO;;DA RIVEDERE MANUALMENTE;COSCIOTTI DI POLLO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;COSCOTTE DI POLLO;1;COSCOTTI DI POLLO;1;COSCIOTTI DI POLLO;;DA RIVEDERE MANUALMENTE;COSCIOTTI DI POLLO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;DETERGENTE INTIMO;1;DETERSENTE INTIMO;1;DETERGENTE INTIMO;;DA RIVEDERE MANUALMENTE;DETERGENTE INTIMO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;DOLCI PRONTI PROFITEROLES,TIRAMISÙ;1;DOLCI PRONTI PROFITEROLES/TIRAMISU;1;DOLCI PRONTI PROFITEROLES/TIRAMISU;;DA RIVEDERE MANUALMENTE;DOLCI PRONTI PROFITEROLES/TIRAMISU;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;FOCACCIA;1;FOCACCINA;1;FOCACCIA;;DA RIVEDERE MANUALMENTE;FOCACCIA;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;GRAN COPPA FAMIGLIA TRITTO;1;GRAN COPPA FAMIGLIA TUTTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TONITTO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;MINI COPPA FAMIGLIA TONITO;1;MINI COPPA FAMIGLIA TONNO;1;MINI COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;MINI COPPA FAMIGLIA TONITTO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;NERO DI TROIA IGP;1;NERO DI TROIA IGT;1;NERO DI TROIA IGP;;DA RIVEDERE MANUALMENTE;NERO DI TROIA IGP;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;SUGO ALLE VONGOLE APETIS;1;SUGO ALLE VONGOLE APPETTAIS;1;SUGO ALLE VONGOLE APPETAIS;;DA RIVEDERE MANUALMENTE;SUGO ALLE VONGOLE APPETAIS;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;4 UOVA FRESCHE BIOLOGICA;1;4 UOVA FRESCHE BIOLOGICHE;1;4 UOVA FRESCHE BIOLOGICHE;;DA RIVEDERE MANUALMENTE;4 UOVA FRESCHE BIOLOGICHE;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;CORNETTO CLASSICO ALGIDA;1;CORNETTO CLASSICO ALIENDA;1;CORNETTO CLASSICO ALGIDA;;DA RIVEDERE MANUALMENTE;CORNETTO CLASSICO ALGIDA;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;TOVAGLIOLI FIORI DI CARTA;1;TOWAGLIOLI FIOR DI CARTA;1;TOVAGLIOLI FIORI DI CARTA;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI FIORI DI CARTA;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BISCOTTI COLUSSE;1;BISCOTTI COLUSSI;1;BISCOTTI COLUSSI;;DA RIVEDERE MANUALMENTE;BISCOTTI COLUSSI;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BISCOTTI DEL LACAGGIO PANARELLO;1;BISCOTTI DEL LACAGLIACO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LAGACCIO PANARELLO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BISCOTTO GELATO;1;BISCOTTONE GELATO;1;BISCOTTO GELATO;;DA RIVEDERE MANUALMENTE;BISCOTTO GELATO;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;BONHARA DELL'OLTREPÒ PAVESE DOC;1;BONHARDA DELL'OLTREPPO PAVESE DOC;1;BONARDA DELL'OLTREPO' PAVESE DOC;;DA RIVEDERE MANUALMENTE;BONARDA DELL'OLTREPO' PAVESE DOC;GIA COMPILATO;ALTA
ERRORE_BATTITURA;94%;CIOCCOLATI NOVI;1;CIOCCOLATINI NOVI;1;CIOCCOLATINI NOVI;;DA RIVEDERE MANUALMENTE;CIOCCOLATI NOVI;TIE: fallback a CIOCCOLATI NOVI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;94%;CIOCCOLATO NOVI;1;CIOCCOLATO NOVITA;1;CIOCCOLATO NOVI;;DA RIVEDERE MANUALMENTE;CIOCCOLATO NOVI;TIE: fallback a CIOCCOLATO NOVI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;94%;PATATA SELENELLA;1;PATATE SELENELLA;1;PATATA SELENELLA;;DA RIVEDERE MANUALMENTE;PATATA SELENELLA;TIE: fallback a PATATA SELENELLA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;94%;RICARICA SGRASSATORE CHANTE CLAIR;1;RICARICA SGRA?ATORE CHANT CLAIR;1;RICARICA SGRASSATORE CHANTE CLAIR;;DA RIVEDERE MANUALMENTE;RICARICA SGRASSATORE CHANTE CLAIR;"Solo A ha brand ['CHANTE CLAIR']; B contiene ß tedesco, probabilmente errato; A sembra più italiano (1 vs 0); SCELTA: A (9.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;RISO RIBE SCOTTI;1;RISO RICE SCOTTI;1;RISO RIBE SCOTTI;;DA RIVEDERE MANUALMENTE;RISO RIBE SCOTTI;"A è forma già confermata; SCELTA: A (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;SOFFICINI FINDUS;1;SOFFYCINI FINDUS;1;SOFFICINI FINDUS;;DA RIVEDERE MANUALMENTE;SOFFICINI FINDUS;"A è forma già confermata; SCELTA: A (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;TONAGLIOLI BRAVO;1;TOVAGLIOLI BRAVO;1;TOVAGLIOLI BRAVO;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI BRAVO;"A contiene 'TONAGLIOLI' invece di 'TOVAGLIOLI'; SCELTA: B (3.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;TONAGLIOLI BRAVO;1;TOWAGLIOLI BRAVO;1;TOVAGLIOLI BRAVO;;DA RIVEDERE MANUALMENTE;TONAGLIOLI BRAVO;TIE: fallback a TONAGLIOLI BRAVO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;94%;TOVAGLIOLI BONNY;1;TOWAGLIOLI BONNY;1;TOVAGLIOLI BONNY;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI BONNY;"B contiene 'TOWAGLIOLI' invece di 'TOVAGLIOLI'; SCELTA: A (3.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;TOVAGLIOLI BRAVO;1;TOWAGLIOLI BRAVO;1;TOVAGLIOLI BRAVO;;DA RIVEDERE MANUALMENTE;TOVAGLIOLI BRAVO;"B contiene 'TOWAGLIOLI' invece di 'TOVAGLIOLI'; SCELTA: A (3.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;CAPRINO A LATTE VACCINO;1;CAPRINO DI LATTE VACCINO;1;CAPRINO DI LATTE VACCINO;;DA RIVEDERE MANUALMENTE;CAPRINO DI LATTE VACCINO;"A manca doppia lettera; SCELTA: B (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;94%;INVERNIZZENNA INVERNIZZI;1;INVERNIZZINA INVERNIZZI;1;INVERNIZZINA INVERNIZZI;;DA RIVEDERE MANUALMENTE;INVERNIZZENNA INVERNIZZI;"Solo A ha brand ['INVERNIZZI', 'INVERNIZZENNA']; B è forma già confermata; B manca doppia lettera; SCELTA: A (7.0 vs 4.0)";ALTA
ERRORE_BATTITURA;94%;BISCOTTI DEL LACAGGIO PANARELLO;1;BISCOTTI DEL LAGGACIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LACAGGIO PANARELLO;TIE: fallback a BISCOTTI DEL LACAGGIO PANARELL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;94%;BISCOTTI DEL LAGACCIO PANARELLO;1;BISCOTTI DEL LEPAGCIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LAGACCIO PANARELLO;"B contiene 'LEPAGCIO' invece di 'LAGACCIO'; A è forma già confermata; SCELTA: A (7.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;BISCOTTI DEL LAGGACIO PANARELLO;1;BISCOTTI DEL LEPAGCIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LAGGACIO PANARELLO;TIE: fallback a BISCOTTI DEL LAGGACIO PANARELL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;94%;BONARDA DELL'OLTREPO PAVESE DOC;1;BONHARA DELL'OLTREPÒ PAVESE DOC;1;BONARDA DELL'OLTREPO PAVESE DOC;;DA RIVEDERE MANUALMENTE;BONARDA DELL'OLTREPO PAVESE DOC;"A è forma già confermata; SCELTA: A (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;94%;VERMENTINO TERCINE SICILIANE IGT;1;VERMENTINO TERRE SICILIANE IGT;1;VERMENTINO TERRE SICILIANE IGT;;DA RIVEDERE MANUALMENTE;VERMENTINO TERRE SICILIANE IGT;"B sembra più italiano (1 vs 0); SCELTA: B (1.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;94%;BAGNO DOCCIA CREMA SPUMA DI SCIAMPAGNA;1;BASSO DOCCIA CREMA SPUMA DI SCHIAMPAGNA;1;BAGNO DOCCIA CREMA SPUMA DI SCIAMPAGNA;;DA RIVEDERE MANUALMENTE;BAGNO DOCCIA CREMA SPUMA DI SCIAMPAGNA;TIE: fallback a BAGNO DOCCIA CREMA SPUMA DI SC (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;ADDITIVO DISINFETTANTE NAPISAN;1;ADDITIVO DISINFETTANTE NIPASAN;1;ADDITIVO DISINFETTANTE NAPISAN;;DA RIVEDERE MANUALMENTE;ADDITIVO DISINFETTANTE NAPISAN;"Solo A ha brand ['NAPISAN']; B sembra più italiano (3 vs 1); SCELTA: A (5.0 vs 1.0)";ALTA
ERRORE_BATTITURA;93%;AMMORBIDENTE CONCENTRATO VERCNE;1;AMMORBIDENTE CONCENTRATO VERT;1;AMMORBIDENTE CONCENTRATO VERT;;DA RIVEDERE MANUALMENTE;AMMORBIDENTE CONCENTRATO VERT;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;93%;AMMORBIDENTE CONCENTRATO VERNEL;1;AMMORBIDENTE CONCENTRATO VERT;1;AMMORBIDENTE CONCENTRATO VERT;;DA RIVEDERE MANUALMENTE;AMMORBIDENTE CONCENTRATO VERT;TIE: fallback a AMMORBIDENTE CONCENTRATO VERT (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;BURGER VEGETALE;1;BURGER VEGETALI;1;BURGER VEGETALE;;DA RIVEDERE MANUALMENTE;BURGER VEGETALE;"A sembra più italiano (1 vs 0); SCELTA: A (1.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;93%;CIOCCOLATI NOVI;1;CIOCCOLATO NOVI;1;CIOCCOLATI NOVI;;DA RIVEDERE MANUALMENTE;CIOCCOLATI NOVI;TIE: fallback a CIOCCOLATI NOVI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;DETERSIVO PIATTI HELEN;1;DETERSIVO PIATTI NELSEN;1;DETERSIVO PIATTI NELSEN;;DA RIVEDERE MANUALMENTE;DETERSIVO PIATTI NELSEN;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;93%;HFC HYDRATION HELP ALMO NATURE;1;MFC HYDRATION HELH ALMO NATURE;1;HFC HYDRATION HELP ALMO NATURE;;DA RIVEDERE MANUALMENTE;HFC HYDRATION HELP ALMO NATURE;TIE: fallback a HFC HYDRATION HELP ALMO NATURE (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;LE PROSCIUTTINE;1;LE PROSCUITTINE;1;LE PROSCIUTTINE;;DA RIVEDERE MANUALMENTE;LE PROSCIUTTINE;"A è forma già confermata; SCELTA: A (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;93%;MIX&GO NOSTROMO;1;MIXAGO NOSTROMO;1;MIX&GO NOSTROMO;;DA RIVEDERE MANUALMENTE;MIX&GO NOSTROMO;TIE: fallback a MIX&GO NOSTROMO (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;SACCHI ANTIFORO SPAZZY;1;SACCONI ANTIFORO SPAZZY;1;SACCONI ANTIFORO SPAZZY;;DA RIVEDERE MANUALMENTE;SACCONI ANTIFORO SPAZZY;"A manca doppia lettera; SCELTA: B (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;93%;SACCHI RIFIUTI FAMIGLIA;1;SACCO RIFIUTI FAMIGLIA;1;SACCO RIFIUTI FAMIGLIA;;DA RIVEDERE MANUALMENTE;SACCO RIFIUTI FAMIGLIA;TIE: fallback a SACCO RIFIUTI FAMIGLIA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;SCOPA TONKITA DUAL ARIX;1;SCOPA TONKITA DUAL ARIX;1;SCOPA TONKITA DUAL ARIX;;DA RIVEDERE MANUALMENTE;SCOPA TONKITA DUAL ARIX;"Stesse parole, ordine diverso; TIE: fallback a SCOPA TONKITA DUAL ARIX (0.0 vs 0.0)";BASSA
ERRORE_BATTITURA;93%;SENAPE DELICATA;1;SENEPE DELICATA;1;SENAPE DELICATA;;DA RIVEDERE MANUALMENTE;SENAPE DELICATA;TIE: fallback a SENAPE DELICATA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;SUGO SCOGGLIA APPETATIS;1;SUGO SCOGLIO APPETATIS;1;SUGO SCOGLIO APPETAIS;;DA RIVEDERE MANUALMENTE;SUGO SCOGGLIA APPETATIS;"B manca doppia lettera; SCELTA: A (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;93%;SUPERMOCIO TORSION POWER REDA;1;SUPERMOCIO TORSION POWER VILEDA;1;SUPERMOCIO TORSION POWER VILEDA;;DA RIVEDERE MANUALMENTE;SUPERMOCIO TORSION POWER REDA;TIE: fallback a SUPERMOCIO TORSION POWER REDA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;TOMINI CLASSICI;1;TOMINI CLASSICO;1;TOMINI CLASSICI;;DA RIVEDERE MANUALMENTE;TOMINI CLASSICO;"B sembra più italiano (2 vs 1); SCELTA: B (1.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;93%;FETTINE CON EMMENTALER SVIZZERO TIGRE;1;FETTINE DI EMMENTALER SVIZZERO TIGRE;1;FETTINE CON EMMENTALER SVIZZERO TIGRE;;DA RIVEDERE MANUALMENTE;FETTINE CON EMMENTALER SVIZZERO TIGRE;"B manca doppia lettera; SCELTA: A (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;93%;AMMORBIDENTE CONCENTRATO SCALA;1;AMMORBIDENTE SCONTRATO SCALA;1;AMMORBIDENTE CONCENTRATO SCALA;;DA RIVEDERE MANUALMENTE;AMMORBIDENTE SCONTRATO SCALA;TIE: fallback a AMMORBIDENTE SCONTRATO SCALA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;COTOLETTA VEGETARIANA VALSOIA;1;COTOLETTE VEGETARIANE VALSOIA;1;COTOLETTA VEGETARIANA VALSOIA;;DA RIVEDERE MANUALMENTE;COTOLETTA VEGETARIANA VALSOIA;TIE: fallback a COTOLETTA VEGETARIANA VALSOIA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;I GRAN PESTI IL PESTO DI PRÀ;1;I GRANDI PESTI IL PESTO DI PRA;1;I GRAN PESTI IL PESTO DI PRÀ;;DA RIVEDERE MANUALMENTE;I GRAN PESTI IL PESTO DI PRÀ;TIE: fallback a I GRAN PESTI IL PESTO DI PRÀ (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;PASSATA DI POMODORO AGROMONTE;1;PASSATA DI POMODORO AGRONOMTE;1;PASSATA DI POMODORO AGROMONTE;;DA RIVEDERE MANUALMENTE;PASSATA DI POMODORO AGROMONTE;TIE: fallback a PASSATA DI POMODORO AGROMONTE (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;GHIACCIOIOLI ASSORTITI;1;GHIACCIOLLI ASSORTITI;1;GHIACCIOLI ASSORTITI;;DA RIVEDERE MANUALMENTE;GHIACCIOIOLI ASSORTITI;"B manca doppia lettera; SCELTA: A (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;93%;PROVIVTA SUGO DE RICA;1;PROVVISTA SUGO DE RICA;1;PROVVISTA SUGO DE RICA;;DA RIVEDERE MANUALMENTE;PROVVISTA SUGO DE RICA;"B sembra più italiano (2 vs 1); A manca doppia lettera; SCELTA: B (3.0 vs 0.0)";ALTA
ERRORE_BATTITURA;93%;SGRASSATORE UNIVERSALE CHANTE CLAIRE;1;SGRAZZATORE UNIVERSALE CHANTE CLAIR;1;SGRASSATORE UNIVERSALE CHANTE CLAIRE;;DA RIVEDERE MANUALMENTE;SGRASSATORE UNIVERSALE CHANTE CLAIRE;"Solo A ha brand ['CHANTE CLAIR', 'CHANTE CLAIRE']; A sembra più italiano (2 vs 1); SCELTA: A (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;93%;4 UOVA FRESCHE;1;6 UOVA FRESCHE;1;4 UOVA FRESCHE;;DA RIVEDERE MANUALMENTE;4 UOVA FRESCHE;TIE: fallback a 4 UOVA FRESCHE (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;CARTA CASA TUTTOFARE SCOFFEX;1;CARTA CASA TUTTOFARE SCOTTEX;1;CARTA CASA TUTTOFARE SCOTTEX;;DA RIVEDERE MANUALMENTE;CARTA CASA TUTTOFARE SCOFFEX;"Solo A ha brand ['SCOFFEX', 'TUTTO']; B sembra più italiano (3 vs 1); SCELTA: A (5.0 vs 1.0)";ALTA
ERRORE_BATTITURA;93%;DANACOL DAHONE;1;DANACOL DANONE;1;DANACOL DANONE;;DA RIVEDERE MANUALMENTE;DANACOL DAHONE;TIE: fallback a DANACOL DAHONE (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;FORMAGGINI BEL PAESE GALBANI;1;FORMAGGINI DEL PAESE GALSANI;1;FORMAGGINI BEL PAESE GALBANI;;DA RIVEDERE MANUALMENTE;FORMAGGINI DEL PAESE GALSANI;SCELTA: B (1.0 vs 0.0);MEDIA
ERRORE_BATTITURA;93%;GRAN COPPA FAMIGLIA TOMITTO;1;GRAN COPPA FAMIGLIOLA TONITTO;1;GRAN COPPA FAMIGLIA TOMITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TOMITTO;"Solo A ha brand ['TOMITTO']; B sembra più italiano (3 vs 1); SCELTA: A (5.0 vs 1.0)";ALTA
ERRORE_BATTITURA;93%;MINESTRONE LEGGEREZZA FROGEL;1;MINESTRONE LEGGEREZZA OREGEL;1;MINESTRONE LEGGEREZZA OROGEL;;DA RIVEDERE MANUALMENTE;MINESTRONE LEGGEREZZA OREGEL;"Solo B ha brand ['OREGEL']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;93%;MOZZARELLE MOZARI INVERNIZZI;1;MOZZARELLE MOZARÌ INVERMIZZI;1;MOZZARELLE MOZARÌ INVERNIZZI;;DA RIVEDERE MANUALMENTE;MOZZARELLE MOZARÌ INVERMIZZI;"Solo B ha brand ['INVERMIZZI']; A sembra più italiano (3 vs 1); SCELTA: B (5.0 vs 1.0)";ALTA
ERRORE_BATTITURA;93%;RICARICA PER SGRASSATORE CHANTECLAIR;1;RICARICA SGRASSATORE CHANTE CLAIR;1;RICARICA SGRASSATORE CHANTE CLAIR;;DA RIVEDERE MANUALMENTE;RICARICA SGRASSATORE CHANTE CLAIR;"Solo B ha brand ['CHANTE CLAIR']; A sembra più italiano (3 vs 1); SCELTA: B (5.0 vs 2.0)";ALTA
ERRORE_BATTITURA;93%;DENTIFRICE MENTADENT;1;DENTIFRICIO MENTADENT;1;DENTIFRICIO MENTADENT;;DA RIVEDERE MANUALMENTE;DENTIFRICE MENTADENT;TIE: fallback a DENTIFRICE MENTADENT (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;DOCCIA FELCE AZZURRA;1;DOC{C}A FELCE AZZURRA;1;DOCCIA FELCE AZZURRA;;DA RIVEDERE MANUALMENTE;DOC{C}A FELCE AZZURRA;"A manca doppia lettera; SCELTA: B (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;93%;FARINATA GENOVESE APPETAIS;1;FARINATE GENOVESE APPETETAIS;1;FARINATA GENOVESE APPETAIS;;DA RIVEDERE MANUALMENTE;FARINATA GENOVESE APPETAIS;"Solo A ha brand ['APPETAIS']; A è forma già confermata; SCELTA: A (9.0 vs 0.0)";ALTA
ERRORE_BATTITURA;93%;GRAN COPPA FAMIGLIA TOMMITO;1;GRAN COPPA FAMIGLIA TONITTO;1;GRAN COPPA FAMIGLIA TONITTO;;DA RIVEDERE MANUALMENTE;GRAN COPPA FAMIGLIA TOMMITO;"Solo A ha brand ['TOMMITO']; B è forma già confermata; B sembra più italiano (3 vs 1); TIE: fallback a GRAN COPPA FAMIGLIA TOMMITO (5.0 vs 5.0)";BASSA
ERRORE_BATTITURA;93%;PEPERONCINI CON TONNO ALTON;1;PEPERONCINI CON TONNO SATOS;1;PEPERONCINI CON TONNO SATOS;;DA RIVEDERE MANUALMENTE;PEPERONCINI CON TONNO ALTON;TIE: fallback a PEPERONCINI CON TONNO ALTON (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;93%;SUGO ALLA MARINARA APERTAIS;1;SUGO ALLA MARINARA APP'ETAS;1;SUGO ALLA MARINARA APPETAIS;;DA RIVEDERE MANUALMENTE;SUGO ALLA MARINARA APP'ETAS;"Solo B ha brand [""APP'ETAS""]; SCELTA: B (5.0 vs 0.0)";ALTA
